"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 23 09:32:33 UTC 2026","Tue Jun 23 09:32:33 UTC 2026","6","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","Verify empty state is displayed when no recipes exist",""
"broken","Tue Jun 23 09:36:05 UTC 2026","Tue Jun 23 09:36:35 UTC 2026","30003","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the DIETARY_RESTRICTIONS_BUTTON, it should take to Dietary restrictions page",""
"failed","Tue Jun 23 09:43:51 UTC 2026","Tue Jun 23 09:43:51 UTC 2026","3","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I fill the search input with a valid ingredient, Verify remove icon exists",""
"broken","Tue Jun 23 09:36:35 UTC 2026","Tue Jun 23 09:37:05 UTC 2026","30003","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the DIET TYPE BUTTON preference, it should take to DIET TYPE preference page",""
"passed","Tue Jun 23 09:32:26 UTC 2026","Tue Jun 23 09:32:33 UTC 2026","6322","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","Verify Recipe Book page loads successfully",""
"broken","Tue Jun 23 09:45:22 UTC 2026","Tue Jun 23 09:46:02 UTC 2026","40002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","Verify generated recipe page elements are visible",""
"broken","Tue Jun 23 09:39:06 UTC 2026","Tue Jun 23 09:39:36 UTC 2026","30002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the LOCAL_FOOD_PREFERENCES_BUTTON  preference, it should take to LOCAL_FOOD_PREFERENCES_BUTTON preference page and should be able to see tooltips with expected texts",""
"broken","Tue Jun 23 09:34:04 UTC 2026","Tue Jun 23 09:34:34 UTC 2026","30002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the Food Allergies button, it should be seen ticked and button should be seen enabled","Test the Food Allergies page"
"broken","Tue Jun 23 09:34:34 UTC 2026","Tue Jun 23 09:35:04 UTC 2026","30001","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the Food Allergies button, it should take to food allergies page","Test the Food Allergies page"
"broken","Tue Jun 23 09:39:36 UTC 2026","Tue Jun 23 09:40:14 UTC 2026","38002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the ADD_INGREDIENTS_BUTTON  preference, it should take to ADD INGREDIENTS page",""
"passed","Tue Jun 23 09:32:33 UTC 2026","Tue Jun 23 09:32:33 UTC 2026","7","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","Verify Generate New Recipe button is displayed",""
"broken","Tue Jun 23 09:42:21 UTC 2026","Tue Jun 23 09:42:51 UTC 2026","30002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I fill the search input with a valid ingredient, Verify search term entered",""
"broken","Tue Jun 23 09:40:45 UTC 2026","Tue Jun 23 09:41:15 UTC 2026","30003","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I fill the search input with a valid ingredient, I should see a loading state",""
"broken","Tue Jun 23 09:33:33 UTC 2026","Tue Jun 23 09:34:03 UTC 2026","30002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","Verify user can navigate back to recipe book page",""
"passed","Tue Jun 23 09:32:33 UTC 2026","Tue Jun 23 09:32:33 UTC 2026","4","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","Verify Habi Recipes tab is selected by default",""
"broken","Tue Jun 23 09:32:33 UTC 2026","Tue Jun 23 09:33:03 UTC 2026","30043","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","Verify user can navigate to recipe preferences page",""
"broken","Tue Jun 23 09:35:04 UTC 2026","Tue Jun 23 09:35:34 UTC 2026","30052","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user when I am on the Food Allergies page, and when I click on the Previous button, I should be taken to the Let's Set Your Preferences page",""
"broken","Tue Jun 23 09:37:05 UTC 2026","Tue Jun 23 09:37:35 UTC 2026","30002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the DIET_TYPE_BUTTON  preference, it should take to DIET_TYPE_BUTTON preference page and should be able to see tooltips with expected texts",""
"broken","Tue Jun 23 09:33:03 UTC 2026","Tue Jun 23 09:33:33 UTC 2026","30001","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the Generate New Recipe button, it should take me to Let's Set Your Preferences page and Verify all preference categories are displayed",""
"broken","Tue Jun 23 09:37:35 UTC 2026","Tue Jun 23 09:38:05 UTC 2026","30002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the MACRONUTRIENT_CONSIDERATIONS_BUTTON  preference, it should take to MACRONUTRIENT_CONSIDERATIONS_BUTTON preference page",""
"broken","Tue Jun 23 09:43:21 UTC 2026","Tue Jun 23 09:43:51 UTC 2026","30002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I fill the search input with a valid ingredient, Verify toast message",""
