"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jun 20 09:57:39 UTC 2026","Sat Jun 20 09:57:44 UTC 2026","5004","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I fill the search input with a valid ingredient, Verify every result has checkbox + image + label",""
"passed","Sat Jun 20 09:52:28 UTC 2026","Sat Jun 20 09:52:28 UTC 2026","189","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the Generate New Recipe button, it should take me to Let's Set Your Preferences page and Verify all preference categories are displayed",""
"failed","Sat Jun 20 09:59:15 UTC 2026","Sat Jun 20 09:59:15 UTC 2026","3","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I fill the search input with a valid ingredient, Verify remove icon exists",""
"failed","Sat Jun 20 09:59:15 UTC 2026","Sat Jun 20 09:59:15 UTC 2026","3","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I fill the search input with a valid ingredient, Verify ingredient card exists",""
"broken","Sat Jun 20 10:02:26 UTC 2026","Sat Jun 20 10:02:56 UTC 2026","30001","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","Verify generated recipe can be deleted from delete option available from 3-dot menu",""
"broken","Sat Jun 20 10:01:56 UTC 2026","Sat Jun 20 10:02:26 UTC 2026","30003","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","Verify 3-dot menu",""
"broken","Sat Jun 20 09:56:08 UTC 2026","Sat Jun 20 09:56:38 UTC 2026","30001","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I fill the search input with a valid ingredient, I should see a loading state",""
"broken","Sat Jun 20 09:58:14 UTC 2026","Sat Jun 20 09:58:44 UTC 2026","30002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I fill the search input with a valid ingredient, Verify ingredient is added",""
"failed","Sat Jun 20 09:52:28 UTC 2026","Sat Jun 20 09:52:28 UTC 2026","8","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the Food Allergies button, progress bar should be updated and not seen fully filled",""
"broken","Sat Jun 20 09:52:59 UTC 2026","Sat Jun 20 09:53:29 UTC 2026","30002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the MACRONUTRIENT_CONSIDERATIONS_BUTTON  preference, it should take to MACRONUTRIENT_CONSIDERATIONS_BUTTON preference page",""
"broken","Sat Jun 20 09:55:00 UTC 2026","Sat Jun 20 09:55:38 UTC 2026","38002","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user When I click on the ADD_INGREDIENTS_BUTTON  preference, it should take to ADD INGREDIENTS page",""
"passed","Sat Jun 20 09:52:28 UTC 2026","Sat Jun 20 09:52:28 UTC 2026","4","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","Verify Habi Recipes tab is selected by default",""
"passed","Sat Jun 20 09:52:28 UTC 2026","Sat Jun 20 09:52:29 UTC 2026","63","tests.PlayWrightTests.UserFacingPortal","test_habirecipe_book","TestRecipeBook","","","As a user when I am on the Food Allergies page, and when I click on the Previous button, I should be taken to the Let's Set Your Preferences page",""
