"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 13 03:20:38 UTC 2026","Thu Aug 13 03:20:38 UTC 2026","357","tests.APITests.Web_App_tests","test_CustomRecipes","TestCustomRecipes","","","test_remove_customRecipe_fromFavorites",""
"broken","Thu Aug 13 03:19:49 UTC 2026","Thu Aug 13 03:19:58 UTC 2026","8063","tests.APITests.Web_App_tests","test_BMI","TestUserBMI","","","test_BMI_on_userPortal_upon_updating_weight",""
"passed","Thu Aug 13 03:25:25 UTC 2026","Thu Aug 13 03:25:26 UTC 2026","341","tests.APITests.Web_App_tests","test_fitbit","TestFitbit","","","Validating Fitbit Last sync time",""
"passed","Thu Aug 13 03:22:12 UTC 2026","Thu Aug 13 03:22:23 UTC 2026","10595","tests.APITests.Web_App_tests","test_NewUser_2","TestNewUserRoleWithNoOnboarding","","","test_Create_NewUser",""
"passed","Thu Aug 13 03:21:45 UTC 2026","Thu Aug 13 03:21:48 UTC 2026","2597","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Validate admin is able to delete the form builder assigned to user",""
"broken","Thu Aug 13 03:20:50 UTC 2026","Thu Aug 13 03:20:54 UTC 2026","3855","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given HabiPersona form triggered, When user Login to user portal, Then user should be able to see HabiPersona form in the first order and unless its submitted, other forms should not be visible and can't interact with the app",""
"broken","Thu Aug 13 03:23:00 UTC 2026","Thu Aug 13 03:23:31 UTC 2026","31429","tests.APITests.Web_App_tests","test_devices","TestDevices","","","test_add_weight_withings_web",""
"passed","Thu Aug 13 03:20:47 UTC 2026","Thu Aug 13 03:20:50 UTC 2026","2434","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given the list of forms configured from FORM BUILDER, Then I should be able to fetch forms like Persona,GLP forms",""
"failed","Thu Aug 13 03:22:47 UTC 2026","Thu Aug 13 03:22:47 UTC 2026","360","tests.APITests.Web_App_tests","test_Paywal","TestPaywal","","","Given subscription plans are created from the coach portal, When the user fetches the subscription plans list, Then the correct subscription plans should be displayed",""
"broken","Thu Aug 13 03:23:31 UTC 2026","Thu Aug 13 03:24:09 UTC 2026","37715","tests.APITests.Web_App_tests","test_devices","TestDevices","","","test_sync_withingsData",""
"broken","Thu Aug 13 03:22:48 UTC 2026","Thu Aug 13 03:22:48 UTC 2026","0","tests.APITests.Web_App_tests","test_Paywal","TestPaywal","","","Given a user has subscribed to the plan, When the user tries to access the application, Then the user should not be blocked and should have full access",""
"passed","Thu Aug 13 03:20:39 UTC 2026","Thu Aug 13 03:20:47 UTC 2026","7826","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given I am logged into coaches portal, When I select user, Then I should see the SDOH forms assigned to the user partner if configured.",""
"passed","Thu Aug 13 03:25:28 UTC 2026","Thu Aug 13 03:25:31 UTC 2026","2702","tests.APITests.Web_App_tests","test_videos","TestVideos","","","demo_videos - HabitNu Program Overview",""
"passed","Thu Aug 13 03:21:06 UTC 2026","Thu Aug 13 03:21:32 UTC 2026","25793","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given User is interacting with SDOH form, When user select relevant options and reach submit page, Then user should be able to submit SDOH form.",""
