"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 14 03:19:17 UTC 2026","Fri Aug 14 03:19:27 UTC 2026","10182","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given SDOH form triggered, When user Login to user portal, Then user should be able to see SDOH form with the least order and unless its submitted/skipped, user can't interact with the app",""
"passed","Fri Aug 14 03:18:47 UTC 2026","Fri Aug 14 03:18:48 UTC 2026","1034","tests.APITests.Web_App_tests","test_CustomRecipes","TestCustomRecipes","","","test_validateLogged_customeRecipe",""
"failed","Fri Aug 14 03:23:01 UTC 2026","Fri Aug 14 03:23:01 UTC 2026","426","tests.APITests.Web_App_tests","test_videos","TestVideos","","","test_program_videos[program_16]",""
"passed","Fri Aug 14 03:19:51 UTC 2026","Fri Aug 14 03:19:52 UTC 2026","898","tests.APITests.Web_App_tests","test_MyMeals","TestMyMeals","","","test_deleteMyMeals",""
"failed","Fri Aug 14 03:23:06 UTC 2026","Fri Aug 14 03:23:06 UTC 2026","396","tests.APITests.Web_App_tests","test_videos","TestVideos","","","test_program_videos[program_28]",""
"failed","Fri Aug 14 03:22:43 UTC 2026","Fri Aug 14 03:22:47 UTC 2026","3740","tests.APITests.Web_App_tests","test_fitbit","TestFitbit","","","Validating Fitbit device data for timezone: India, where data is captured correctly from fitbit source without any discrepancies like data duplication when manually synced",""
"passed","Fri Aug 14 03:18:07 UTC 2026","Fri Aug 14 03:18:10 UTC 2026","2741","tests.APITests.Web_App_tests","test_AI_Chatbot","TestAI_Chatbot","","","Validate AI chatbot can respond to user messages",""
"passed","Fri Aug 14 03:18:46 UTC 2026","Fri Aug 14 03:18:47 UTC 2026","893","tests.APITests.Web_App_tests","test_CustomRecipes","TestCustomRecipes","","","test_logCustomRecipe",""
"passed","Fri Aug 14 03:19:43 UTC 2026","Fri Aug 14 03:19:46 UTC 2026","3872","tests.APITests.Web_App_tests","test_MyMeals","TestMyMeals","","","test_Create_MyMeals",""
"passed","Fri Aug 14 03:18:49 UTC 2026","Fri Aug 14 03:18:50 UTC 2026","642","tests.APITests.Web_App_tests","test_CustomRecipes","TestCustomRecipes","","","test_deleteMyRecipes",""
"broken","Fri Aug 14 03:18:15 UTC 2026","Fri Aug 14 03:18:37 UTC 2026","21647","tests.APITests.Web_App_tests","test_BMI","TestUserBMI","","","test_validateUserBMI",""
"passed","Fri Aug 14 03:20:46 UTC 2026","Fri Aug 14 03:20:46 UTC 2026","366","tests.APITests.Web_App_tests","test_Paywal","TestPaywal","","","Given a user has no active subscription, When the subscription list is fetched, Then the subscription list should be empty",""
"broken","Fri Aug 14 03:23:07 UTC 2026","Fri Aug 14 03:25:11 UTC 2026","124833","tests.APITests.Web_App_tests","test_weightLossgraph","TestUserWeightLossGraph","","","test_validateUserWeightLossGraph_ZEROPercent",""
"failed","Fri Aug 14 03:22:50 UTC 2026","Fri Aug 14 03:22:52 UTC 2026","2088","tests.APITests.Web_App_tests","test_videos","TestVideos","","","demo_videos - HabitNu Program Overview",""
"failed","Fri Aug 14 03:22:55 UTC 2026","Fri Aug 14 03:22:55 UTC 2026","404","tests.APITests.Web_App_tests","test_videos","TestVideos","","","test_program_videos[program_3]",""
"failed","Fri Aug 14 03:23:03 UTC 2026","Fri Aug 14 03:23:04 UTC 2026","430","tests.APITests.Web_App_tests","test_videos","TestVideos","","","test_program_videos[program_22]",""
"passed","Fri Aug 14 03:18:46 UTC 2026","Fri Aug 14 03:18:46 UTC 2026","675","tests.APITests.Web_App_tests","test_CustomRecipes","TestCustomRecipes","","","test_updateCustomRecipe",""
