"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 24 04:51:07 UTC 2026","Fri Jul 24 04:51:10 UTC 2026","3395","tests.APITests.CoachesPortal","test_classPlanner","TestClassPlanner","","","test_Validate_IA_form_data_after_submit",""
"passed","Fri Jul 24 04:47:17 UTC 2026","Fri Jul 24 04:47:18 UTC 2026","598","tests.APITests.CoachesPortal.Learn","test_standard_learn","TestLearn","","","Test user should be able to add course whose delivery mode is standard to cohort.",""
"passed","Fri Jul 24 04:50:40 UTC 2026","Fri Jul 24 04:50:50 UTC 2026","9345","tests.APITests.CoachesPortal","test_classPlanner","TestClassPlanner","","","test_classPlanner_Is_activated_for_user_UI",""
"passed","Fri Jul 24 04:42:44 UTC 2026","Fri Jul 24 04:42:45 UTC 2026","881","tests.APITests.CoachesPortal.Billing","test_claimsLogClassSession","TestClaimsLogClassSession","","","test_view_era_claim_details",""
"failed","Fri Jul 24 04:48:43 UTC 2026","Fri Jul 24 04:48:46 UTC 2026","2408","tests.APITests.CoachesPortal.UserDashboard","test_UserDashboardNonDSME","TestUserDashboard","","","test_addWeights",""
"passed","Fri Jul 24 04:49:26 UTC 2026","Fri Jul 24 04:49:27 UTC 2026","497","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_Second_Core_Session_in_6_months",""
"passed","Fri Jul 24 04:49:37 UTC 2026","Fri Jul 24 04:49:37 UTC 2026","54","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_UI_check_Avg_Physical_activities",""
"passed","Fri Jul 24 04:45:06 UTC 2026","Fri Jul 24 04:45:06 UTC 2026","129","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_sequential","TestForceOpenPdf","","","Test content3 shouldnot be seen completed when validated in learn page",""
"passed","Fri Jul 24 04:49:21 UTC 2026","Fri Jul 24 04:49:22 UTC 2026","920","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_A1c_last",""
"passed","Fri Jul 24 04:43:57 UTC 2026","Fri Jul 24 04:43:57 UTC 2026","482","tests.APITests.CoachesPortal.DSME_ParticipantProgressTracker","test_progressTracker","TestDSME_ParticipantProgressTracker","","","test_query_added_participant_via_participant_FirstName_query_with_referralWidgetData_API",""
"passed","Fri Jul 24 04:54:48 UTC 2026","Fri Jul 24 04:54:58 UTC 2026","10301","tests.APITests.CoachesPortal","test_loginAPI","TestSessionAPI","","","test_forgetPassword_with_invalid_email",""
