"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 20 03:04:38 UTC 2026","Sun Sep 20 03:05:05 UTC 2026","26078","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingGetAndDelete","","","Food logging API: GET meals for a date with logs returns a populated list","Checks GET /api/v1/meals?date=... returns a non-empty meals list for a date with existing logs."
"failed","Sun Sep 20 02:58:31 UTC 2026","Sun Sep 20 02:58:34 UTC 2026","3083","tests.APITests.Web_App_tests","test_Paywal","TestPaywal","","","Given a user's program has no plans assigned, When the programEnd_date is breached (days_until_payment_due=-1), Then the user should still have access to all features",""
"passed","Sun Sep 20 03:04:22 UTC 2026","Sun Sep 20 03:04:22 UTC 2026","425","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingFoodValidation","","","Food logging API: an empty food object is rejected","Checks an empty food object is rejected with a 422 validation error."
"broken","Sun Sep 20 02:51:11 UTC 2026","Sun Sep 20 02:53:16 UTC 2026","125089","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given HabiPersona form triggered, When user Login to user portal, Then user should be able to see HabiPersona form in the first order and unless its submitted, other forms should not be visible and can't interact with the app",""
"broken","Sun Sep 20 02:58:49 UTC 2026","Sun Sep 20 02:58:49 UTC 2026","0","tests.APITests.Web_App_tests","test_Paywal","TestPaywal","","","Given a user has subscribed to the plan, When the user tries to access the application, Then the user should not be blocked and should have full access",""
"passed","Sun Sep 20 02:51:08 UTC 2026","Sun Sep 20 02:51:08 UTC 2026","450","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given SDOH form configured for the user partner, Then I should be able to trigger SDOH form to the user selected",""
"passed","Sun Sep 20 03:08:55 UTC 2026","Sun Sep 20 03:08:58 UTC 2026","3830","tests.APITests.Web_App_tests","test_videos","TestVideos","","","demo_videos - Set up your scale",""
"passed","Sun Sep 20 03:06:45 UTC 2026","Sun Sep 20 03:07:21 UTC 2026","35560","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingCrossMealIsolation","","","Food logging API: meals logged to different meal types are correctly tagged","Checks logging one meal as BREAKFAST and another as LUNCH on the same date returns each with its own correct meal_type in GET."
"passed","Sun Sep 20 03:05:15 UTC 2026","Sun Sep 20 03:05:46 UTC 2026","30807","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingGetAndDelete","","","Food logging API: a deleted meal no longer appears in GET meals","Checks that after deleting a logged meal, it is no longer present in the GET /api/v1/meals list for that date."
"passed","Sun Sep 20 03:08:29 UTC 2026","Sun Sep 20 03:08:38 UTC 2026","8508","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingCrossMealIsolation","","","Food logging API: editing a meal's date makes it appear in the new date's results","Checks that after a PUT edit changes a meal's date, GET for the new date includes it."
"broken","Sun Sep 20 02:59:06 UTC 2026","Sun Sep 20 02:59:41 UTC 2026","35469","tests.APITests.Web_App_tests","test_devices","TestDevices","","","test_add_weight_withings_web",""
"passed","Sun Sep 20 03:04:15 UTC 2026","Sun Sep 20 03:04:16 UTC 2026","495","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingMealTypeValidation","","","Food logging API: an invalid meal_type value is rejected","Checks a meal_type outside the allowed list is rejected with a 422 validation error."
"passed","Sun Sep 20 03:03:05 UTC 2026","Sun Sep 20 03:03:12 UTC 2026","6461","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingValidRequests","","","Food logging API: LUNCH meal_type is accepted","Checks logging a meal with meal_type LUNCH returns 200."
"passed","Sun Sep 20 03:03:35 UTC 2026","Sun Sep 20 03:03:41 UTC 2026","5862","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingQuantityValidation","","","Food logging API: a zero quantity is accepted","Documents that the API does not reject a zero quantity value; it returns 200."
"broken","Sun Sep 20 02:56:28 UTC 2026","Sun Sep 20 02:56:28 UTC 2026","20","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given User is interacting with GLP-survey form, When user select relevant options and reach submit page, Then user should be able to submit GLP-survey form.",""
"failed","Sun Sep 20 02:58:44 UTC 2026","Sun Sep 20 02:58:45 UTC 2026","591","tests.APITests.Web_App_tests","test_Paywal","TestPaywal","","","Given subscription plans are created from the coach portal, When the user fetches the subscription plans list, Then the correct subscription plans should be displayed",""
"passed","Sun Sep 20 02:50:52 UTC 2026","Sun Sep 20 02:50:53 UTC 2026","1207","tests.APITests.Web_App_tests","test_CustomRecipes","TestCustomRecipes","","","test_logCustomRecipe",""
"broken","Sun Sep 20 02:58:49 UTC 2026","Sun Sep 20 02:58:49 UTC 2026","0","tests.APITests.Web_App_tests","test_Paywal","TestPaywal","","","Given a user has subscribed to the plan, When the user tries to access the application, Then the user should not be blocked and should have full access",""
"broken","Sun Sep 20 02:44:08 UTC 2026","Sun Sep 20 02:46:28 UTC 2026","140810","tests.APITests.Web_App_tests","test_BMI","TestUserBMI","","","test_validateUserBMI",""
"passed","Sun Sep 20 03:03:20 UTC 2026","Sun Sep 20 03:03:24 UTC 2026","4211","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingValidRequests","","","Food logging API: SNACKS meal_type is accepted","Checks logging a meal with meal_type SNACKS returns 200."
