"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 13 03:43:18 UTC 2026","Wed May 13 03:43:23 UTC 2026","4937","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","nocourseconfiguredfortheprogram","No course configured for the program.",""
"broken","Wed May 13 03:49:48 UTC 2026","Wed May 13 03:50:51 UTC 2026","63312","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","deleteCourseContent","delete course content",""
"broken","Wed May 13 03:46:20 UTC 2026","Wed May 13 03:47:29 UTC 2026","69079","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","addClonedCourseToCohort","verify on clone course page, course created by admin is available",""
"passed","Wed May 13 03:41:56 UTC 2026","Wed May 13 03:42:05 UTC 2026","8404","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","addCourseToTheCohort","add course to the cohort",""
"passed","Wed May 13 03:51:22 UTC 2026","Wed May 13 03:51:22 UTC 2026","169","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","editByDisablingDeliveryMode","verify 'Please enable atleast one delivery mode.'",""
"broken","Wed May 13 03:45:20 UTC 2026","Wed May 13 03:46:20 UTC 2026","60454","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","publishTheClonedCourse","verify on clone course page, course created by admin is available",""
"passed","Wed May 13 03:51:21 UTC 2026","Wed May 13 03:51:22 UTC 2026","59","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","activeConfiguredNotificationsCheck","verify active is displayed against course notifications configured",""
"passed","Wed May 13 03:42:37 UTC 2026","Wed May 13 03:42:42 UTC 2026","4306","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","removeCourseFromTheCohort","remove course from the cohort",""
"passed","Wed May 13 03:41:43 UTC 2026","Wed May 13 03:41:45 UTC 2026","1812","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","verifyContentAdded","verifying add content to the course",""
"broken","Wed May 13 03:48:45 UTC 2026","Wed May 13 03:49:48 UTC 2026","63295","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","editCourseContent","edit course content",""
"passed","Wed May 13 03:41:38 UTC 2026","Wed May 13 03:41:43 UTC 2026","5274","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","addContentToTheCourse","add content to the course",""
"passed","Wed May 13 03:51:09 UTC 2026","Wed May 13 03:51:12 UTC 2026","2387","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","editByErasingMessageContent","verify, Please enter message content for email",""
"passed","Wed May 13 03:43:23 UTC 2026","Wed May 13 03:43:40 UTC 2026","16718","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","loginAsAdmin","No course configured for the program.",""
"passed","Wed May 13 03:40:51 UTC 2026","Wed May 13 03:40:56 UTC 2026","5217","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","verifyCourseActions","Verify course Actions on hovering shows all the buttons",""
"passed","Wed May 13 03:40:48 UTC 2026","Wed May 13 03:40:48 UTC 2026","709","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","verifyAdminModuleIsAvailable","Verify CustomerAdmin can click on admin option from profile Icon",""
"passed","Wed May 13 03:41:01 UTC 2026","Wed May 13 03:41:03 UTC 2026","2039","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","checkChapterAddition","verify course addition",""
"passed","Wed May 13 03:43:40 UTC 2026","Wed May 13 03:43:49 UTC 2026","8604","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","select_content_from_list","filter down course content by Video and assert Pagination",""
"passed","Wed May 13 03:41:03 UTC 2026","Wed May 13 03:41:09 UTC 2026","5218","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","verifyChapterActions","Verify chapter Actions on hovering shows all the buttons",""
"passed","Wed May 13 03:51:01 UTC 2026","Wed May 13 03:51:09 UTC 2026","8591","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","configNofifications","verify list of default list notifications",""
"passed","Wed May 13 03:44:18 UTC 2026","Wed May 13 03:45:18 UTC 2026","60273","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","verifycloneCoursePage","verify on clone course page, course created by admin is available",""
"passed","Wed May 13 03:41:49 UTC 2026","Wed May 13 03:41:55 UTC 2026","5598","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","accessCourseContentFromCoachesPortal","access the course content to verify",""
"passed","Wed May 13 03:51:22 UTC 2026","Wed May 13 03:51:24 UTC 2026","2669","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","editByDisablingNotifications","verify inactive notifications",""
"passed","Wed May 13 03:40:56 UTC 2026","Wed May 13 03:40:56 UTC 2026","400","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","publishCourse","Verify CustomerAdmin can publish the course",""
"passed","Wed May 13 03:41:55 UTC 2026","Wed May 13 03:41:56 UTC 2026","1706","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","addCourseToTheProgram","adding  the course to the program",""
"broken","Wed May 13 03:47:35 UTC 2026","Wed May 13 03:48:45 UTC 2026","69714","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","replaceCourseContent","replace course content",""
"passed","Wed May 13 03:51:24 UTC 2026","Wed May 13 03:51:31 UTC 2026","6459","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","pushNotifications","verify push  notification settings",""
"passed","Wed May 13 03:42:08 UTC 2026","Wed May 13 03:42:16 UTC 2026","8318","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","checkLearnTabWhenNoCourse","check learn tab visibilty on web app when course is published from coaches portal",""
"passed","Wed May 13 03:40:48 UTC 2026","Wed May 13 03:40:50 UTC 2026","1168","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","verifyLandingPageWhichIsProgramsHeadlined","Verify CustomerAdmin now lands on Course configuration page (Programs)",""
"passed","Wed May 13 03:41:45 UTC 2026","Wed May 13 03:41:49 UTC 2026","4356","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","letsPublishCourseNow","publish the course",""
"passed","Wed May 13 03:40:50 UTC 2026","Wed May 13 03:40:51 UTC 2026","507","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","createCourse","Verify CustomerAdmin can create course",""
"passed","Wed May 13 03:42:42 UTC 2026","Wed May 13 03:42:51 UTC 2026","9266","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","checkLearnTabOnWebWhenCourseIsPublished","check learn tab visibilty on web app when no course is published from coaches portal",""
"passed","Wed May 13 03:42:05 UTC 2026","Wed May 13 03:42:08 UTC 2026","3134","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","checkDefaultCourseInfoMessage","add course to the cohort",""
"passed","Wed May 13 03:40:56 UTC 2026","Wed May 13 03:40:57 UTC 2026","562","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","checkToastMessage","to verify toast message when no content is added to the course",""
"passed","Wed May 13 03:50:51 UTC 2026","Wed May 13 03:51:01 UTC 2026","9491","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","verifyCourseHistory","verify chapter timeline history",""
"passed","Wed May 13 03:51:12 UTC 2026","Wed May 13 03:51:21 UTC 2026","9687","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","selectNotificationsAndConfigure","Send a notification before a chapter getting released",""
"broken","Wed May 13 03:47:29 UTC 2026","Wed May 13 03:47:35 UTC 2026","5677","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","checkWebAPPAfterCourseAddedByAdmin","verify on clone course page, course created by admin is available",""
"passed","Wed May 13 03:42:51 UTC 2026","Wed May 13 03:43:18 UTC 2026","27341","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","verifyFromCoachesEndAfterCourseisRemoved","verify from coaches portal after course has been removed",""
"passed","Wed May 13 03:41:09 UTC 2026","Wed May 13 03:41:38 UTC 2026","29074","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","createContentToTheCourse","create content to the course",""
"passed","Wed May 13 03:42:35 UTC 2026","Wed May 13 03:42:37 UTC 2026","2233","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","checkLearnTabOnCoachesWhenCourseIsPublished","check learn tab on coaches portal when course is published",""
"passed","Wed May 13 03:42:34 UTC 2026","Wed May 13 03:42:35 UTC 2026","1177","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","courseProgressUnderUserTab","check course tab from main dashboard",""
"passed","Wed May 13 03:45:18 UTC 2026","Wed May 13 03:45:20 UTC 2026","1711","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","cloneCourse","verify cloning of course",""
"passed","Wed May 13 03:43:49 UTC 2026","Wed May 13 03:44:18 UTC 2026","29131","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","addVideoToTheContent","filter down course content by Video and assert Pagination",""
"passed","Wed May 13 03:40:50 UTC 2026","Wed May 13 03:40:50 UTC 2026","670","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","clickOnCourseModule","Verify CustomerAdmin can click on course",""
"passed","Wed May 13 03:40:57 UTC 2026","Wed May 13 03:41:01 UTC 2026","4315","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","addChapterToTheCourse","adding a chapter to the course",""
"failed","Wed May 13 03:42:24 UTC 2026","Wed May 13 03:42:34 UTC 2026","9567","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","verifyFromCoachesEndAfterUserWatchesCourse","verify from coaches portal",""
"passed","Wed May 13 03:42:16 UTC 2026","Wed May 13 03:42:24 UTC 2026","8242","Suite","SingleClassRun","CoachesPortal.LearnModule.Learn","CoachesPortal.LearnModule.Learn","accessCourseFromWebApp","accessCourseFromWebApp",""
