"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 27 03:18:15 UTC 2026","Thu Aug 27 03:18:16 UTC 2026","511","tests.APITests.Web_App_tests","test_MyMeals","TestMyMeals","","","test_deleteMyMeals",""
"broken","Thu Aug 27 03:19:11 UTC 2026","Thu Aug 27 03:19:11 UTC 2026","0","tests.APITests.Web_App_tests","test_Paywal","TestPaywal","","","Given a user has subscribed to the plan, When the user tries to access the application, Then the user should not be blocked and should have full access",""
"broken","Thu Aug 27 03:17:34 UTC 2026","Thu Aug 27 03:17:44 UTC 2026","10033","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given User is interacting with HabiPersona form, When user select different options say OPTION2, Then I should see the form behaviour changing as per the form conditions set",""
"failed","Thu Aug 27 03:17:16 UTC 2026","Thu Aug 27 03:17:16 UTC 2026","133","tests.APITests.Web_App_tests","test_CustomRecipes","TestCustomRecipes","","","test_validateLogged_customeRecipe",""
"passed","Thu Aug 27 03:16:23 UTC 2026","Thu Aug 27 03:16:23 UTC 2026","316","tests.APITests.Web_App_tests","test_AI_Chatbot","TestAI_Chatbot","","","Validate all the chat sessions of a user",""
"failed","Thu Aug 27 03:16:23 UTC 2026","Thu Aug 27 03:16:24 UTC 2026","205","tests.APITests.Web_App_tests","test_BMI","TestUserBMI","","","test_validateUserBMI",""
"broken","Thu Aug 27 03:16:24 UTC 2026","Thu Aug 27 03:16:49 UTC 2026","25103","tests.APITests.Web_App_tests","test_BMI","TestUserBMI","","","test_validateUserBMI_on_coachesPortal",""
"failed","Thu Aug 27 03:17:55 UTC 2026","Thu Aug 27 03:18:10 UTC 2026","14687","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given User has submitted SDOH form, When coach checks this user on coaches portal, Then Coach should be able to see user submitted SDOH form response under User profile-SDOH section",""
"failed","Thu Aug 27 03:16:49 UTC 2026","Thu Aug 27 03:16:52 UTC 2026","3337","tests.APITests.Web_App_tests","test_BMI","TestUserBMI","","","test_BMI_on_userPortal_upon_updating_weight",""
"failed","Thu Aug 27 03:17:16 UTC 2026","Thu Aug 27 03:17:16 UTC 2026","151","tests.APITests.Web_App_tests","test_CustomRecipes","TestCustomRecipes","","","test_favorite_customRecipe",""
