"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 29 04:37:29 UTC 2026","Sat Aug 29 04:37:30 UTC 2026","1176","tests.APITests.CoachesPortal.Billing","test_claimsLogClassSession","TestClaimsLogClassSession","","","Verify claims history data such as claim generated date",""
"passed","Sat Aug 29 04:36:10 UTC 2026","Sat Aug 29 04:36:10 UTC 2026","356","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","Verify claims sorting and claim date matches generated date",""
"passed","Sat Aug 29 04:39:16 UTC 2026","Sat Aug 29 04:39:17 UTC 2026","1032","tests.APITests.CoachesPortal.DSME_ParticipantProgressTracker","test_progressTracker","TestDSME_ParticipantProgressTracker","","","test_query_added_participant_via_participantId_query_with_progressTrackerAPI",""
"broken","Sat Aug 29 04:36:26 UTC 2026","Sat Aug 29 04:36:37 UTC 2026","11075","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","testValidateAddedERA_AdjustedAmount",""
"passed","Sat Aug 29 04:49:11 UTC 2026","Sat Aug 29 04:49:21 UTC 2026","10001","tests.APITests.CoachesPortal","test_loginAPI","TestSessionAPI","","","test_forgetPassword",""
"failed","Sat Aug 29 04:50:25 UTC 2026","Sat Aug 29 04:50:29 UTC 2026","3728","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_partial_complete_session",""
"passed","Sat Aug 29 04:44:50 UTC 2026","Sat Aug 29 04:44:50 UTC 2026","47","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_UI_check_WeightLoss_percent",""
"passed","Sat Aug 29 04:36:37 UTC 2026","Sat Aug 29 04:36:37 UTC 2026","15","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","Verify Archived Claims status card shows correct count of generated claims",""
"passed","Sat Aug 29 04:37:06 UTC 2026","Sat Aug 29 04:37:06 UTC 2026","489","tests.APITests.CoachesPortal.Billing","test_claimsLogClassSession","TestClaimsLogClassSession","","","Verify no claims are present for the cohort before any claims are generated",""
"passed","Sat Aug 29 04:36:12 UTC 2026","Sat Aug 29 04:36:12 UTC 2026","431","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","Claims counts query: search='', expected status=200, expected response={'accepted': 0, 'all': 1, 'archived': 0, 'draft': 1, 'exported': 0, 'processed': 0, 'rejected': 0}",""
"passed","Sat Aug 29 04:51:42 UTC 2026","Sat Aug 29 04:51:48 UTC 2026","6143","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_check_session2_box",""
"passed","Sat Aug 29 04:36:39 UTC 2026","Sat Aug 29 04:36:40 UTC 2026","59","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","testChargeDetail_CoPay",""
"passed","Sat Aug 29 04:46:00 UTC 2026","Sat Aug 29 04:46:04 UTC 2026","4096","tests.APITests.CoachesPortal","test_classPlanner","TestClassPlanner","","","test_mark_the_session1_as_completed",""
"broken","Sat Aug 29 04:46:14 UTC 2026","Sat Aug 29 04:46:17 UTC 2026","2873","tests.APITests.CoachesPortal","test_classPlanner","TestClassPlanner","","","test_validate_tabs_in_participant_progress_tracker",""
"passed","Sat Aug 29 04:45:19 UTC 2026","Sat Aug 29 04:45:20 UTC 2026","269","tests.APITests.CoachesPortal","test_classPlanner","TestClassPlanner","","","test_create_classPlannerListItems",""
"passed","Sat Aug 29 04:37:28 UTC 2026","Sat Aug 29 04:37:28 UTC 2026","13","tests.APITests.CoachesPortal.Billing","test_claimsLogClassSession","TestClaimsLogClassSession","","","Verify Drafts status card shows correct count of generated claims",""
"passed","Sat Aug 29 04:44:50 UTC 2026","Sat Aug 29 04:44:50 UTC 2026","66","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_UI_check_Second_Core_Session_in_6_months",""
"passed","Sat Aug 29 04:51:35 UTC 2026","Sat Aug 29 04:51:42 UTC 2026","6417","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_MakeUpSessionBox_is_green",""
"passed","Sat Aug 29 04:40:23 UTC 2026","Sat Aug 29 04:40:25 UTC 2026","1126","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_sequential","TestForceOpenPdf","","","Test sequential access is maintained after all the force opened documents which is content is only accessible only when previous content is completed",""
"passed","Sat Aug 29 04:36:25 UTC 2026","Sat Aug 29 04:36:25 UTC 2026","514","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","test_view_era_claim_details",""
"passed","Sat Aug 29 04:44:21 UTC 2026","Sat Aug 29 04:44:29 UTC 2026","7392","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_no_CDC_data_recorded_for_user",""
