"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 18 03:11:40 UTC 2026","Fri Sep 18 03:11:47 UTC 2026","6520","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingGetAndDelete","","","Food logging API: deleting a just-created meal succeeds","Checks DELETE /api/v1/meals/{id} on a freshly logged meal returns 200."
"broken","Fri Sep 18 02:50:50 UTC 2026","Fri Sep 18 02:53:07 UTC 2026","136943","tests.APITests.Web_App_tests","test_BMI","TestUserBMI","","","test_BMI_on_userPortal_upon_updating_weight",""
"passed","Fri Sep 18 03:09:46 UTC 2026","Fri Sep 18 03:09:50 UTC 2026","3785","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingValidRequests","","","Food logging API: LUNCH meal_type is accepted","Checks logging a meal with meal_type LUNCH returns 200."
"failed","Fri Sep 18 03:04:58 UTC 2026","Fri Sep 18 03:05:09 UTC 2026","11865","tests.APITests.Web_App_tests","test_Paywal","TestPaywal","","","Given user's cohort programDate is updated, When there are 7 days left in the program, Then the paywall banner should be validated successfully",""
"passed","Fri Sep 18 03:03:41 UTC 2026","Fri Sep 18 03:03:41 UTC 2026","520","tests.APITests.Web_App_tests","test_MyMeals","TestMyMeals","","","test_validate_createdMyMeal_in_listView",""
"broken","Fri Sep 18 03:21:20 UTC 2026","Fri Sep 18 03:21:56 UTC 2026","35976","tests.APITests.Web_App_tests","test_weightLossgraph","TestUserWeightLossGraph","","","test_validateUserWeightLossGraph_7Percent",""
"broken","Fri Sep 18 03:15:46 UTC 2026","Fri Sep 18 03:17:52 UTC 2026","126396","tests.APITests.Web_App_tests","test_weightLossgraph","TestUserWeightLossGraph","","","test_validateUserWeightLossGraph_ZEROPercent",""
"broken","Fri Sep 18 03:06:53 UTC 2026","Fri Sep 18 03:06:53 UTC 2026","12","tests.APITests.Web_App_tests","test_devices","TestDevices","","","test_validate_synced_time",""
"broken","Fri Sep 18 03:05:23 UTC 2026","Fri Sep 18 03:05:23 UTC 2026","0","tests.APITests.Web_App_tests","test_Paywal","TestPaywal","","","Given subscription plans are created from the coach portal, When the user fetches the subscription plans list, Then the correct subscription plans should be displayed",""
"broken","Fri Sep 18 03:02:39 UTC 2026","Fri Sep 18 03:02:49 UTC 2026","10152","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given User is interacting with HabiPersona form, When user select different options say OPTION2, Then I should see the form behaviour changing as per the form conditions set",""
"failed","Fri Sep 18 02:57:33 UTC 2026","Fri Sep 18 02:57:33 UTC 2026","0","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given GLP-Survey form configured, When I hit FormBuilder List, Then I should be able to trigger GLP-Survey form to the user selected",""
"passed","Fri Sep 18 03:10:43 UTC 2026","Fri Sep 18 03:10:43 UTC 2026","426","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingDateValidation","","","Food logging API: an empty string date is rejected","Checks an empty string date value is rejected with a 422 validation error."
"passed","Fri Sep 18 03:09:00 UTC 2026","Fri Sep 18 03:09:07 UTC 2026","7008","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingValidRequests","","","Food logging API: the response includes a meal id","Checks a successfully logged meal's response includes a non-empty _id field."
"passed","Fri Sep 18 03:14:55 UTC 2026","Fri Sep 18 03:15:11 UTC 2026","16069","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingCrossMealIsolation","","","Food logging API: editing a meal's date makes it appear in the new date's results","Checks that after a PUT edit changes a meal's date, GET for the new date includes it."
"passed","Fri Sep 18 03:10:52 UTC 2026","Fri Sep 18 03:10:53 UTC 2026","441","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingMealTypeValidation","","","Food logging API: an invalid meal_type value is rejected","Checks a meal_type outside the allowed list is rejected with a 422 validation error."
"passed","Fri Sep 18 02:57:27 UTC 2026","Fri Sep 18 02:57:27 UTC 2026","0","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given there are no forms configured for the user partner, Then I should not see any forms assigned to the user selected",""
"passed","Fri Sep 18 02:56:48 UTC 2026","Fri Sep 18 02:56:57 UTC 2026","9246","tests.APITests.Web_App_tests","test_CustomRecipes","TestCustomRecipes","","","test_Create_CustomRecipes",""
"passed","Fri Sep 18 03:11:47 UTC 2026","Fri Sep 18 03:12:09 UTC 2026","22090","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingGetAndDelete","","","Food logging API: a deleted meal no longer appears in GET meals","Checks that after deleting a logged meal, it is no longer present in the GET /api/v1/meals list for that date."
"passed","Fri Sep 18 03:11:36 UTC 2026","Fri Sep 18 03:11:39 UTC 2026","3501","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingGetAndDelete","","","Food logging API: GET meals without a date param still succeeds","Checks GET /api/v1/meals with no date query param returns 200 rather than erroring."
"passed","Fri Sep 18 03:10:22 UTC 2026","Fri Sep 18 03:10:23 UTC 2026","837","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingQuantityValidation","","","Food logging API: a list-typed quantity is rejected","Checks a quantity value that is a list rather than a number is rejected with a 422 validation error."
"passed","Fri Sep 18 03:10:51 UTC 2026","Fri Sep 18 03:10:52 UTC 2026","1033","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingDateValidation","","","Food logging API: a US-format date is accepted but day/month are swapped","Documents that an MM/DD/YYYY date string is accepted with 200 but parsed with day and month swapped rather than rejected."
"passed","Fri Sep 18 03:11:09 UTC 2026","Fri Sep 18 03:11:10 UTC 2026","221","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingAuthValidation","","","Food logging API: a malformed auth header prefix is rejected","Checks POST /api/v1/meals with a raw token missing the 'Token token=' prefix returns 401."
"passed","Fri Sep 18 03:08:44 UTC 2026","Fri Sep 18 03:08:50 UTC 2026","6500","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingValidRequests","","","Food logging API: the logged calories match the request","Checks the response's nf_calories matches the nf_calories sent in the request payload."
"failed","Fri Sep 18 02:57:13 UTC 2026","Fri Sep 18 02:57:27 UTC 2026","13954","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given I am logged into coaches portal, When I select user, Then I should see the SDOH forms assigned to the user partner if configured.",""
"passed","Fri Sep 18 03:13:08 UTC 2026","Fri Sep 18 03:13:12 UTC 2026","3933","tests.APITests.Web_App_tests","test_food_logging_api","TestFoodLoggingNullFieldValidation","","","Food logging API: a null serving_unit is rejected","Checks a null serving_unit value is rejected with a 422 validation error, same as a missing field."
"passed","Fri Sep 18 03:02:50 UTC 2026","Fri Sep 18 03:02:50 UTC 2026","590","tests.APITests.Web_App_tests","test_Forms","TestForms","","","Given SDOH form triggered, When user Login to user portal, Then user should be able to see SDOH form with the least order and unless its submitted/skipped, user can't interact with the app",""
"broken","Fri Sep 18 03:06:53 UTC 2026","Fri Sep 18 03:07:23 UTC 2026","30347","tests.APITests.Web_App_tests","test_devices","TestDevices","","","test_disconnectWithings",""
"passed","Fri Sep 18 02:56:58 UTC 2026","Fri Sep 18 02:57:00 UTC 2026","1403","tests.APITests.Web_App_tests","test_CustomRecipes","TestCustomRecipes","","","test_updateCustomRecipe",""
"failed","Fri Sep 18 03:05:23 UTC 2026","Fri Sep 18 03:05:24 UTC 2026","770","tests.APITests.Web_App_tests","test_Paywal","TestPaywal","","","Given subscription plans are created from the coach portal, When the user fetches the subscription plans list, Then the correct subscription plans should be displayed",""
"passed","Fri Sep 18 03:04:03 UTC 2026","Fri Sep 18 03:04:36 UTC 2026","32657","tests.APITests.Web_App_tests","test_NewUser","TestNewUserRole","","","test_Create_NewUser",""
"passed","Fri Sep 18 02:44:25 UTC 2026","Fri Sep 18 02:44:33 UTC 2026","7729","tests.APITests.Web_App_tests","test_AI_Chatbot","TestAI_Chatbot","","","Validate AI chatbot can respond to user messages",""
